Name	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV
NC_taxa_10boot..1...i..1.8..2147	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3717
NC_taxa_10boot..1...i..1.8..2148	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_3721
NC_taxa_10boot..1...i..1.8..2149	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_3726
NC_taxa_10boot..1...i..1.8..2150	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_3727
NC_taxa_10boot..1...i..1.8..2151	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3731
NC_taxa_10boot..1...i..1.8..2152	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3733
NC_taxa_10boot..1...i..1.8..2153	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3736
NC_taxa_10boot..1...i..1.8..2154	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3741
NC_taxa_10boot..1...i..1.8..2155	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3742
NC_taxa_10boot..1...i..1.8..2156	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_3753
NC_taxa_10boot..1...i..1.8..2157	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_3769
NC_taxa_10boot..1...i..1.8..2158	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3770
NC_taxa_10boot..1...i..1.8..2159	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3774
NC_taxa_10boot..1...i..1.8..2160	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3776
NC_taxa_10boot..1...i..1.8..2161	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3777
NC_taxa_10boot..1...i..1.8..2162	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3778
NC_taxa_10boot..1...i..1.8..2163	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3779
NC_taxa_10boot..1...i..1.8..2164	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3781
NC_taxa_10boot..1...i..1.8..2165	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_3782
NC_taxa_10boot..1...i..1.8..2166	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3783
NC_taxa_10boot..1...i..1.8..2167	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3784
NC_taxa_10boot..1...i..1.8..2168	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3787
NC_taxa_10boot..1...i..1.8..2169	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3788
NC_taxa_10boot..1...i..1.8..2170	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_3789
NC_taxa_10boot..1...i..1.8..2171	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3790
NC_taxa_10boot..1...i..1.8..2172	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_3792
NC_taxa_10boot..1...i..1.8..2173	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3796
NC_taxa_10boot..1...i..1.8..2174	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_3797
NC_taxa_10boot..1...i..1.8..2175	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_3798
NC_taxa_10boot..1...i..1.8..2176	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_3799
NC_taxa_10boot..1...i..1.8..2177	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3800
NC_taxa_10boot..1...i..1.8..2178	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3801
NC_taxa_10boot..1...i..1.8..2179	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3802
NC_taxa_10boot..1...i..1.8..2180	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3806
NC_taxa_10boot..1...i..1.8..2181	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3808
NC_taxa_10boot..1...i..1.8..2182	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3809
NC_taxa_10boot..1...i..1.8..2183	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3810
NC_taxa_10boot..1...i..1.8..2184	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_3816
NC_taxa_10boot..1...i..1.8..2185	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3820
NC_taxa_10boot..1...i..1.8..2186	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_3821
NC_taxa_10boot..1...i..1.8..2187	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_3829
NC_taxa_10boot..1...i..1.8..2188	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3833
NC_taxa_10boot..1...i..1.8..2189	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_3834
NC_taxa_10boot..1...i..1.8..2190	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_3836
NC_taxa_10boot..1...i..1.8..2191	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3838
NC_taxa_10boot..1...i..1.8..2192	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3852
NC_taxa_10boot..1...i..1.8..2193	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3853
NC_taxa_10boot..1...i..1.8..2194	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3854
NC_taxa_10boot..1...i..1.8..2195	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3855
NC_taxa_10boot..1...i..1.8..2196	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3856
NC_taxa_10boot..1...i..1.8..2197	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3857
NC_taxa_10boot..1...i..1.8..2198	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3860
NC_taxa_10boot..1...i..1.8..2199	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3865
NC_taxa_10boot..1...i..1.8..2200	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3866
NC_taxa_10boot..1...i..1.8..2201	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3868
NC_taxa_10boot..1...i..1.8..2202	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_3875
NC_taxa_10boot..1...i..1.8..2203	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_3877
NC_taxa_10boot..1...i..1.8..2204	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3882
NC_taxa_10boot..1...i..1.8..2205	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_3884
NC_taxa_10boot..1...i..1.8..2206	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3885
NC_taxa_10boot..1...i..1.8..2207	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3886
NC_taxa_10boot..1...i..1.8..2208	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_3887
NC_taxa_10boot..1...i..1.8..2209	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3889
NC_taxa_10boot..1...i..1.8..2210	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3890
NC_taxa_10boot..1...i..1.8..2211	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3892
NC_taxa_10boot..1...i..1.8..2212	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3893
NC_taxa_10boot..1...i..1.8..2213	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3894
NC_taxa_10boot..1...i..1.8..2214	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3895
NC_taxa_10boot..1...i..1.8..2215	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_3897
NC_taxa_10boot..1...i..1.8..2216	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3899
NC_taxa_10boot..1...i..1.8..2217	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3900
NC_taxa_10boot..1...i..1.8..2218	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_3901
NC_taxa_10boot..1...i..1.8..2219	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3903
NC_taxa_10boot..1...i..1.8..2220	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3911
NC_taxa_10boot..1...i..1.8..2221	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3914
NC_taxa_10boot..1...i..1.8..2222	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3916
NC_taxa_10boot..1...i..1.8..2223	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3917
NC_taxa_10boot..1...i..1.8..2224	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3919
NC_taxa_10boot..1...i..1.8..2225	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3921
NC_taxa_10boot..1...i..1.8..2226	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3929
NC_taxa_10boot..1...i..1.8..2227	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_3936
NC_taxa_10boot..1...i..1.8..2228	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_3938
NC_taxa_10boot..1...i..1.8..2229	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	NA	NA	ASV_3943
NC_taxa_10boot..1...i..1.8..2230	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_3945
NC_taxa_10boot..1...i..1.8..2231	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_3947
NC_taxa_10boot..1...i..1.8..2232	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3970
NC_taxa_10boot..1...i..1.8..2233	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3971
NC_taxa_10boot..1...i..1.8..2234	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3972
NC_taxa_10boot..1...i..1.8..2235	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3974
NC_taxa_10boot..1...i..1.8..2236	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3975
NC_taxa_10boot..1...i..1.8..2237	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3976
NC_taxa_10boot..1...i..1.8..2238	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3977
NC_taxa_10boot..1...i..1.8..2239	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3978
NC_taxa_10boot..1...i..1.8..2240	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3982
NC_taxa_10boot..1...i..1.8..2241	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_3985
NC_taxa_10boot..1...i..1.8..2242	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	NA	ASV_3988
NC_taxa_10boot..1...i..1.8..2243	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_3990
NC_taxa_10boot..1...i..1.8..2244	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_3995
NC_taxa_10boot..1...i..1.8..2245	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_3996
NC_taxa_10boot..1...i..1.8..2246	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4001
NC_taxa_10boot..1...i..1.8..2247	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4002
NC_taxa_10boot..1...i..1.8..2248	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4004
NC_taxa_10boot..1...i..1.8..2249	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4005
NC_taxa_10boot..1...i..1.8..2250	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4006
NC_taxa_10boot..1...i..1.8..2251	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4007
NC_taxa_10boot..1...i..1.8..2252	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4008
NC_taxa_10boot..1...i..1.8..2253	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4010
NC_taxa_10boot..1...i..1.8..2254	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4011
NC_taxa_10boot..1...i..1.8..2255	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4015
NC_taxa_10boot..1...i..1.8..2256	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4020
NC_taxa_10boot..1...i..1.8..2257	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4028
NC_taxa_10boot..1...i..1.8..2258	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4030
NC_taxa_10boot..1...i..1.8..2259	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_4031
NC_taxa_10boot..1...i..1.8..2260	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	NA	NA	ASV_4034
NC_taxa_10boot..1...i..1.8..2261	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4039
NC_taxa_10boot..1...i..1.8..2262	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	Haemonchus_similis	ASV_4041
NC_taxa_10boot..1...i..1.8..2263	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4045
NC_taxa_10boot..1...i..1.8..2264	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4052
NC_taxa_10boot..1...i..1.8..2265	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4061
NC_taxa_10boot..1...i..1.8..2266	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4062
NC_taxa_10boot..1...i..1.8..2267	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4064
NC_taxa_10boot..1...i..1.8..2268	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4066
NC_taxa_10boot..1...i..1.8..2269	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4067
NC_taxa_10boot..1...i..1.8..2270	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4069
NC_taxa_10boot..1...i..1.8..2271	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_4070
NC_taxa_10boot..1...i..1.8..2272	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4071
NC_taxa_10boot..1...i..1.8..2273	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4076
NC_taxa_10boot..1...i..1.8..2274	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4077
NC_taxa_10boot..1...i..1.8..2275	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4078
NC_taxa_10boot..1...i..1.8..2276	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4084
NC_taxa_10boot..1...i..1.8..2277	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4086
NC_taxa_10boot..1...i..1.8..2278	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_4087
NC_taxa_10boot..1...i..1.8..2279	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4088
NC_taxa_10boot..1...i..1.8..2280	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4090
NC_taxa_10boot..1...i..1.8..2281	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_4091
NC_taxa_10boot..1...i..1.8..2282	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4092
NC_taxa_10boot..1...i..1.8..2283	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4097
NC_taxa_10boot..1...i..1.8..2284	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4098
NC_taxa_10boot..1...i..1.8..2285	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4099
NC_taxa_10boot..1...i..1.8..2286	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4100
NC_taxa_10boot..1...i..1.8..2287	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4103
NC_taxa_10boot..1...i..1.8..2288	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4104
NC_taxa_10boot..1...i..1.8..2289	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4106
NC_taxa_10boot..1...i..1.8..2290	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4110
NC_taxa_10boot..1...i..1.8..2291	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4112
NC_taxa_10boot..1...i..1.8..2292	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4117
NC_taxa_10boot..1...i..1.8..2293	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4118
NC_taxa_10boot..1...i..1.8..2294	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_4132
NC_taxa_10boot..1...i..1.8..2295	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	NA	NA	ASV_4134
NC_taxa_10boot..1...i..1.8..2296	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4137
NC_taxa_10boot..1...i..1.8..2297	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4150
NC_taxa_10boot..1...i..1.8..2298	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	NA	ASV_4152
NC_taxa_10boot..1...i..1.8..2299	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4153
NC_taxa_10boot..1...i..1.8..2300	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4168
NC_taxa_10boot..1...i..1.8..2301	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4173
NC_taxa_10boot..1...i..1.8..2302	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4175
NC_taxa_10boot..1...i..1.8..2303	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4176
NC_taxa_10boot..1...i..1.8..2304	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4177
NC_taxa_10boot..1...i..1.8..2305	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4178
NC_taxa_10boot..1...i..1.8..2306	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4179
NC_taxa_10boot..1...i..1.8..2307	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4180
NC_taxa_10boot..1...i..1.8..2308	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4184
NC_taxa_10boot..1...i..1.8..2309	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Rhabditis	Rhabditis_blumi	ASV_4188
NC_taxa_10boot..1...i..1.8..2310	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4189
NC_taxa_10boot..1...i..1.8..2311	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4190
NC_taxa_10boot..1...i..1.8..2312	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4199
NC_taxa_10boot..1...i..1.8..2313	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4202
NC_taxa_10boot..1...i..1.8..2314	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4203
NC_taxa_10boot..1...i..1.8..2315	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4204
NC_taxa_10boot..1...i..1.8..2316	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4206
NC_taxa_10boot..1...i..1.8..2317	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_4210
NC_taxa_10boot..1...i..1.8..2318	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_4212
NC_taxa_10boot..1...i..1.8..2319	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4213
NC_taxa_10boot..1...i..1.8..2320	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4214
NC_taxa_10boot..1...i..1.8..2321	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4220
NC_taxa_10boot..1...i..1.8..2322	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4231
NC_taxa_10boot..1...i..1.8..2323	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4233
NC_taxa_10boot..1...i..1.8..2324	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_4234
NC_taxa_10boot..1...i..1.8..2325	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_4240
NC_taxa_10boot..1...i..1.8..2326	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_4241
NC_taxa_10boot..1...i..1.8..2327	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_4242
NC_taxa_10boot..1...i..1.8..2328	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_4245
